53.55,45
50.92,45
62.83,45
63.35,45
53.02,45
49.88,45
54.25,45
50.40,45
64.40,45
63.52,45
52.33,45
52.50,45
63.00,45
52.50,45
63.00,45
21.00,46
63.00,46
63.00,46
63.00,46
73.50,46
42.00,46
105.00,48
65.45,48
241.33,48
241.33,48
241.33,48
241.33,48
241.33,48
241.33,48
10.50,48
73.50,49
84.00,49
84.00,49
31.50,49
85.47,49
31.34,49
